start,end,rng lower,rng upper,14.985,29.97,44.955,59.94,74.925,89.91,104.895,119.88,134.865,149.85,164.835,179.82,194.805,209.79,224.775,239.76,254.745,269.73,284.715,299.7,314.685,329.67,344.655,359.64,374.625,389.61,404.595,419.58,434.565,449.55,464.535,479.52,494.505,509.49,524.475,539.46,554.445,569.43,584.415,599.4,614.385,629.37,644.355,659.34,674.325,689.31,704.295,719.28,734.265,749.25,764.235,779.22,794.205,809.19,824.175,839.16,854.145,869.13,884.115,899.1,914.085,929.07,944.055,959.04,974.025,989.01,1003.995,1018.98,1033.965,1048.95,1063.935,1078.92,1093.905,1108.89,1123.875,1138.86,1153.845,1168.83,1183.815,1198.8,1213.785,1228.77,1243.755,1258.74,1273.725,1288.71,1303.695,1318.68,1333.665,1348.65,1363.635,1378.62,1393.605,1408.59,1423.575,1438.56,1453.545,1468.53,1483.515,1498.5,1513.485,1528.47,1543.455,1558.44,1573.425,1588.41,1603.395,1618.38,1633.365,1648.35,1663.335,1678.32,1693.305,1708.29,1723.275,1738.26,1753.245,1768.23,1783.215,1798.2,1813.185,1828.17,1843.155,1858.14,1873.125,1888.11,1903.095,1918.08,1933.065,1948.05,1963.035,1978.02,1993.005,2007.99,2022.975,2037.96,2052.945,2067.93,2082.915,2097.9,2112.885,2127.87,2142.855,2157.84,2172.825,2187.81,2202.795,2217.78,2232.765,2247.75,2262.735,2277.72,2292.705,2307.69,2322.675,2337.66,2352.645,2367.63,2382.615,2397.6,2412.585,2427.57,2442.555,2457.54,2472.525,2487.51,2502.495,2517.48,2532.465,2547.45,2562.435,2577.42,2592.405,2607.39,2622.375,2637.36,2652.345,2667.33,2682.315,2697.3,2712.285,2727.27,2742.255,2757.24,2772.225,2787.21,2802.195,2817.18,2832.165,2847.15,2862.135,2877.12,2892.105,2907.09,2922.075,2937.06,2952.045,2967.03,2982.015,2997.0,3011.985,3026.97,3041.955,3056.94,3071.925,3086.91,3101.895,3116.88,3131.865,3146.85,3161.835,3176.82,3191.805,3206.79,3221.775,3236.76,3251.745,3266.73,3281.715,3296.7,3311.685,3326.67,3341.655,3356.64,3371.625,3386.61,3401.595,3416.58,3431.565,3446.55,3461.535,3476.52,3491.505,3506.49,3521.475,3536.46,3551.445,3566.43,3581.415,3596.4,3611.385,3626.37,3641.355,3656.34,3671.325,3686.31,3701.295,3716.28,3731.265,3746.25,3761.235,3776.22,3791.205,3806.19,3821.175,3836.16,3851.145,3866.13,3881.115,3896.1,3911.085,3926.07,3941.055,3956.04,3971.025,3986.01,4000.995,4015.98,4030.965,4045.95,4060.935,4075.92,4090.905,4105.89,4120.875,4135.86,4150.845,4165.83,4180.815,4195.8,4210.785,4225.77,4240.755,4255.74,4270.725,4285.71,4300.695,4315.68,4330.665,4345.65,4360.635,4375.62,4390.605,4405.59,4420.575,4435.56,4450.545,4465.53,4480.515,4495.5,4510.485,4525.47,4540.455,4555.44,4570.425,4585.41,4600.395,4615.38,4630.365,4645.35,4660.335,4675.32,4690.305,4705.29,4720.275,4735.26,4750.245,4765.23,4780.215,4795.2,4810.185,4825.17,4840.155,4855.14,4870.125,4885.11,4900.095,4915.08,4930.065,4945.05,4960.035,4975.02,4990.005,5004.99,5019.975,5034.96,5049.945,5064.93,5079.915,5094.9,5109.885,5124.87,5139.855,5154.84,5169.825,5184.81,5199.795,5214.78,5229.765,5244.75,5259.735,5274.72,5289.705,5304.69,5319.675,5334.66,5349.645,5364.63,5379.615,5394.6,5409.585,5424.57,5439.555,5454.54,5469.525,5484.51,5499.495,5514.48,5529.465,5544.45,5559.435,5574.42,5589.405,5604.39,5619.375,5634.36,5649.345,5664.33,5679.315,5694.3,5709.285,5724.27,5739.255,5754.24,5769.225,5784.21,5799.195,5814.18,5829.165,5844.15,5859.135,5874.12,5889.105,5904.09,5919.075,5934.06,5949.045,5964.03,5979.015,5994.0,6008.985,6023.97,6038.955,6053.94,6068.925,6083.91,6098.895,6113.88,6128.865,6143.85,6158.835,6173.82,6188.805,6203.79,6218.775,6233.76,6248.745,6263.73,6278.715,6293.7,6308.685,6323.67,6338.655,6353.64,6368.625,6383.61,6398.595,6413.58,6428.565,6443.55,6458.535,6473.52,6488.505,6503.49,6518.475,6533.46,6548.445,6563.43,6578.415,6593.4,6608.385,6623.37,6638.355,6653.34,6668.325,6683.31,6698.295,6713.28,6728.265,6743.25,6758.235,6773.22,6788.205,6803.19,6818.175,6833.16,6848.145,6863.13,6878.115,6893.1,6908.085,6923.07,6938.055,6953.04,6968.025,6983.01,6997.995,7012.98,7027.965,7042.95,7057.935,7072.92,7087.905,7102.89,7117.875,7132.86,7147.845,7162.83,7177.815,7192.8,7207.785,7222.77,7237.755,7252.74,7267.725,7282.71,7297.695,7312.68,7327.665,7342.65,7357.635,7372.62,7387.605,7402.59,7417.575,7432.56,7447.545,7462.53,7477.515,7492.5,7507.485,7522.47,7537.455,7552.44,7567.425,7582.41,7597.395,7612.38,7627.365,7642.35,7657.335,7672.32,7687.305,7702.29,7717.275,7732.26,7747.245,7762.23,7777.215,7792.2,7807.185,7822.17,7837.155,7852.14,7867.125,7882.11,7897.095,7912.08,7927.065,7942.05,7957.035,7972.02,7987.005,8001.99,8016.975,8031.96,8046.945,8061.93,8076.915,8091.9,8106.885,8121.87,8136.855,8151.84,8166.825,8181.81,8196.795,8211.78,8226.765,8241.75,8256.735,8271.72,8286.705,8301.69,8316.675,8331.66,8346.645,8361.63,8376.615,8391.6,8406.585,8421.57,8436.555,8451.54,8466.525,8481.51,8496.495,8511.48,8526.465,8541.45,8556.435,8571.42,8586.405,8601.39,8616.375,8631.36,8646.345,8661.33,8676.315,8691.3,8706.285,8721.27,8736.255,8751.24,8766.225,8781.21,8796.195,8811.18,8826.165,8841.15,8856.135,8871.12,8886.105,8901.09,8916.075,8931.06,8946.045,8961.03,8976.015,8991.0,9005.985,9020.97,9035.955,9050.94,9065.925,9080.91,9095.895,9110.88,9125.865,9140.85,9155.835,9170.82,9185.805,9200.79,9215.775,9230.76,9245.745,9260.73,9275.715,9290.7,9305.685,9320.67,9335.655,9350.64,9365.625,9380.61,9395.595,9410.58,9425.565,9440.55,9455.535,9470.52,9485.505,9500.49,9515.475,9530.46,9545.445,9560.43,9575.415,9590.4,9605.385,9620.37,9635.355,9650.34,9665.325,9680.31,9695.295,9710.28,9725.265,9740.25,9755.235,9770.22,9785.205,9800.19,9815.175,9830.16,9845.145,9860.13,9875.115,9890.1,9905.085,9920.07,9935.055,9950.04,9965.025,9980.01,9994.995,10009.98,10024.965,10039.95,10054.935,10069.92,10084.905,10099.89,10114.875,10129.86,10144.845,10159.83,10174.815,10189.8,10204.785,10219.77,10234.755,10249.74,10264.725,10279.71,10294.695,10309.68,10324.665,10339.65,10354.635,10369.62,10384.605,10399.59,10414.575,10429.56,10444.545,10459.53,10474.515,10489.5,10504.485,10519.47,10534.455,10549.44,10564.425,10579.41,10594.395,10609.38,10624.365,10639.35,10654.335,10669.32,10684.305,10699.29,10714.275,10729.26,10744.245,10759.23,10774.215,10789.2,10804.185,10819.17,10834.155,10849.14,10864.125,10879.11,10894.095,10909.08,10924.065,10939.05,10954.035,10969.02,10984.005,10998.99,11013.975,11028.96,11043.945,11058.93,11073.915,11088.9,11103.885,11118.87,11133.855,11148.84,11163.825,11178.81,11193.795,11208.78,11223.765,11238.75,11253.735,11268.72,11283.705,11298.69,11313.675,11328.66,11343.645,11358.63,11373.615,11388.6,11403.585,11418.57,11433.555,11448.54,11463.525,11478.51,11493.495,11508.48,11523.465,11538.45,11553.435,11568.42,11583.405,11598.39,11613.375,11628.36,11643.345,11658.33,11673.315,11688.3,11703.285,11718.27,11733.255,11748.24,11763.225,11778.21,11793.195,11808.18,11823.165,11838.15,11853.135,11868.12,11883.105,11898.09,11913.075,11928.06,11943.045,11958.03,11973.015,11988.0,12002.985,12017.97,12032.955,12047.94,12062.925,12077.91,12092.895,12107.88,12122.865,12137.85,12152.835,12167.82,12182.805,12197.79,12212.775,12227.76,12242.745,12257.73,12272.715,12287.7,12302.685,12317.67,12332.655,12347.64,12362.625,12377.61,12392.595,12407.58,12422.565,12437.55,12452.535,12467.52,12482.505,12497.49,12512.475,12527.46,12542.445,12557.43,12572.415,12587.4,12602.385,12617.37,12632.355,12647.34,12662.325,12677.31,12692.295,12707.28,12722.265,12737.25,12752.235,12767.22,12782.205,12797.19,12812.175,12827.16,12842.145,12857.13,12872.115,12887.1,12902.085,12917.07,12932.055,12947.04,12962.025,12977.01,12991.995,13006.98,13021.965,13036.95,13051.935,13066.92,13081.905,13096.89,13111.875,13126.86,13141.845,13156.83,13171.815,13186.8,13201.785,13216.77,13231.755,13246.74,13261.725,13276.71,13291.695,13306.68,13321.665,13336.65,13351.635,13366.62,13381.605,13396.59,13411.575,13426.56,13441.545,13456.53,13471.515,13486.5,13501.485,13516.47,13531.455,13546.44,13561.425,13576.41,13591.395,13606.38,13621.365,13636.35,13651.335,13666.32,13681.305,13696.29,13711.275,13726.26,13741.245,13756.23,13771.215,13786.2,13801.185,13816.17,13831.155,13846.14,13861.125,13876.11,13891.095,13906.08,13921.065,13936.05,13951.035,13966.02,13981.005,13995.99,14010.975,14025.96,14040.945,14055.93,14070.915,14085.9,14100.885,14115.87,14130.855,14145.84,14160.825,14175.81,14190.795,14205.78,14220.765,14235.75,14250.735,14265.72,14280.705,14295.69,14310.675,14325.66,14340.645,14355.63,14370.615,14385.6,14400.585,14415.57,14430.555,14445.54,14460.525,14475.51,14490.495,14505.48,14520.465,14535.45,14550.435,14565.42,14580.405,14595.39,14610.375,14625.36,14640.345,14655.33,14670.315,14685.3,14700.285,14715.27,14730.255,14745.24,14760.225,14775.21,14790.195,14805.18,14820.165,14835.15,14850.135,14865.12,14880.105,14895.09,14910.075,14925.06,14940.045,14955.03,14970.015,14985.0,14999.985,15014.97,15029.955,15044.94,15059.925,15074.91,15089.895,15104.88,15119.865,15134.85,15149.835,15164.82,15179.805,15194.79,15209.775,15224.76,15239.745,15254.73,15269.715,15284.7,15299.685,15314.67,15329.655,15344.64
1656772805.0,1656774605.0,419.59,569.59,1.0787723544600031e-05,2.842852634952906e-05,3.656383516324294e-05,4.0980383132767344e-05,3.4062842544827994e-05,4.705621878353664e-05,0.00010311797678131308,0.0002320749129355704,0.0005634987573175795,0.0014616796338187215,0.0037503454969640233,0.00756804416152072,0.01270405851954739,0.02017537935870907,0.030599755716381943,0.04375489187418926,0.060780584136866114,0.08210471993289406,0.10985164629770221,0.14719190543729566,0.19641926020017636,0.25970044254962643,0.32968706133367615,0.4042418754833033,0.47539710514746136,0.5487299041992589,0.6083871983727409,0.6651065251081708,0.7118645839823858,0.7466991340563015,0.7815151881554864,0.8071544996768069,0.8360901935187008,0.8518814481829565,0.8740565698497366,0.8875399846608666,0.9080677729247393,0.9201812655978413,0.932817,0.945408,0.956102,0.9658479999999999,0.973454,0.9771620000000001,0.9808709999999999,0.9845790000000001,0.9882879999999999,0.9919959999999999,0.995704,0.99941,1.0031,1.00644,1.00729,1.0078,1.0083,1.00881,1.00931,1.0098200000000002,1.01033,1.01083,1.01124,1.01159,1.01194,1.0123,1.0124799999999998,1.01234,1.01219,1.01204,1.01189,1.0117399999999999,1.0116,1.01145,1.0113,1.01115,1.011,1.01086,1.01071,1.0105600000000001,1.01041,1.01026,1.0101200000000001,1.00997,1.0098200000000002,1.00967,1.0095299999999998,1.00938,1.0092299999999998,1.00908,1.0089299999999999,1.0087899999999999,1.00864,1.0084899999999999,1.00834,1.00819,1.00805,1.0079,1.00775,1.0076,1.00745,1.00731,1.00716,1.00701,1.00686,1.00671,1.00657,1.00642,1.00627,1.0061200000000001,1.0059799999999999,1.00583,1.00568,1.00553,1.00538,1.00524,1.00509,1.00494,1.00479,1.00464,1.0045,1.00435,1.0042,1.00405,1.0039,1.00376,1.0036100000000001,1.00346,1.0033100000000001,1.00316,1.00302,1.0028700000000002,1.00272,1.0025700000000002,1.00243,1.0022799999999998,1.00213,1.0019799999999999,1.00183,1.00169,1.0015399999999999,1.00139,1.00124,1.00109,1.00095,1.0008,1.00065,1.0005,1.00035,1.00021,1.00006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
